id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A09x34851227,A09,19.422634839533,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34729051,A09,19.8307170187491,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34680352,A09,20.6572214301001,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34631295,A09,21.483556791324,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34452870,A09,23.6301450221804,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34427671,A09,24.0388656581192,AA,AA,-,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34280767,A09,25.7375816949194,AA,AA,-,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34261192,A09,26.5656279626095,AA,AA,-,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34161171,A09,27.8235749073987,AA,AA,-,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34104329,A09,28.6517517190227,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34073135,A09,29.0607307514574,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34062542,A09,29.4697518770152,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x34033781,A09,29.8787309095744,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33896102,A09,30.7068326796994,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33350912,A09,32.7148910011297,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33596443,A09,32.9950107126163,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33669412,A09,33.4040320543169,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33792799,A09,33.6794434744673,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33235210,A09,35.6152827125314,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x33224026,A09,36.3808509353066,AA,AA,-,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32890600,A09,37.2090778735252,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32810744,A09,37.6171598811153,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32702765,A09,38.4437130850681,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32517386,A09,38.8518372735466,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32415670,A09,39.2600034720646,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32372540,A09,39.6681276615782,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32346664,A09,40.4946705139512,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32285047,A09,40.9027099886674,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32173694,A09,42.1581769290208,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
